#a,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,3371.0,21000.0,"Campament Cala Jondal.Reparación, mantenimiento y conservación infraestructuras",,3371.0,2.0,0.0,0.0,0.0,1452.0
,3371.0,21200.0,Campament Cala Jondal Repar. Manteniment i conserv. edificis i altres,,3371.0,2.0,15000.0,0.0,15000.0,4996.3
,3371.0,21300.0,Campament Cala Jondal.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3371.0,2.0,0.0,0.0,0.0,3325.5
,3371.0,21400.0,Campament Cala Jondal.Reparac. Manten. i Conserv. Mat. Transport,,3371.0,2.0,0.0,0.0,0.0,80.01
,3371.0,21500.0,Campament Cala Jondal.Repar. Manteniment i conserv. Mobilliari i béns,,3371.0,2.0,0.0,0.0,0.0,593.87
,3371.0,21600.0,Campament Cala Jondal.Manteniment equisp informàtics,,3371.0,2.0,0.0,0.0,0.0,620.9
,3371.0,22000.0,Campament Cala Jondal.Ordinario no inventariable,,3371.0,2.0,0.0,0.0,0.0,25.45
,3371.0,22101.0,Campament Cala Jondal.Agua,,3371.0,2.0,16500.0,0.0,16500.0,10312.31
,3371.0,22105.0,Campament Cala Jondal.Productos alimenticios,,3371.0,2.0,40000.0,0.0,40000.0,50417.17
,3371.0,22110.0,Campament Cala Jondal.Productos de limpieza y aseo,,3371.0,2.0,0.0,0.0,0.0,2100.3
,3371.0,22699.0,Campamento Cala Jondal Otros gastos diversos,,3371.0,2.0,10000.0,0.0,10000.0,2847.46
,3371.0,22700.0,Campamento Cala Jondal Limpieza y Aseo,,3371.0,2.0,25000.0,0.0,25000.0,0.0
,3371.0,22701.0,Campament Cala Jondal.Seguridad,,3371.0,2.0,20239.92,0.0,20239.92,14344.79
,3371.0,22799.0,Campamento Cala Jondal Otros trabajos realizados por otras empresas y profesionales,,3371.0,2.0,86850.0,0.0,86850.0,97944.36
,3371.0,61900.0,Campament Cala Jondal.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,3371.0,6.0,0.0,0.0,0.0,2808.18
,3371.0,62203.0,Campament Cala Jondal Otras construcciones,,3371.0,6.0,122000.0,-102350.14,19649.86,1409.65
,3371.0,62301.0,Campament Cala Jondal Instal.lacions,,3371.0,6.0,30000.0,0.0,30000.0,0.0
,3371.0,62500.0,Campament Cala Jondal.Inversió nova de mobiliari i béns,,3371.0,6.0,0.0,0.0,0.0,14241.66
,3371.0,62600.0,Campament Cala Jondal.Inversió nova. Informática,,3371.0,6.0,0.0,0.0,0.0,489.98
,3371.0,62900.0,Campament Cala Jondal Inversió associada al funcionament dels serveis,,3371.0,6.0,0.0,0.0,0.0,1216.56
,3371.0,63200.0,Campament Cala Jondal.Industrials,,3371.0,6.0,0.0,0.0,0.0,4514.11
,3371.0,63203.0,Campament Cala Jondal.Otras construcciones,,3371.0,6.0,0.0,0.0,0.0,4251.94
,3371.0,63301.0,Campament Cala Jondal.Instalaciones,,3371.0,6.0,0.0,0.0,0.0,6454.69
,3371.0,63500.0,Campament Cala Jondal.Mobiliario,,3371.0,6.0,0.0,0.0,0.0,4278.8
,3371.0,63901.0,Campament Cala Jondal.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,3371.0,6.0,0.0,0.0,0.0,5695.54
,3410.0,12000.0,Pla Promoció Esportiva Sueldos del Grupo A1,,3410.0,1.0,15234.74,0.0,15234.74,15592.76
,3410.0,12001.0,Pla Promoció Esportiva Sueldos del Grupo A2,,3410.0,1.0,13396.58,0.0,13396.58,13711.39
,3410.0,12004.0,Pla Promoció Esportiva Sueldos del Grupo C2,,3410.0,1.0,34787.2,0.0,34787.2,26142.27
,3410.0,12006.0,Pla Promoció Esportiva Trienios,,3410.0,1.0,14697.94,31.42,14729.36,15749.91
,3410.0,12100.0,Pla Promoció Esportiva Complemento de destino,,3410.0,1.0,34384.14,945.78,35329.92,29712.49
,3410.0,12101.0,Pla Promoció Esportiva Complemento específico,,3410.0,1.0,44557.8,1462.51,46020.31,38131.84
,3410.0,12103.0,Pla Promoció Esportiva Otros complementos,,3410.0,1.0,5103.48,0.0,5103.48,4496.69
,3410.0,12700.0,Promoció Esportiva.Contribuciones a planes y fondos de pensiones funcionaris,,3410.0,1.0,0.0,0.0,0.0,3364.13
,3410.0,13001.0,Promoció Esportiva.Horas extraordinarias,,3410.0,1.0,0.0,0.0,0.0,205.15
,3410.0,13100.0,Promoció Esportiva.Retribucions personal laboral temporal,,3410.0,1.0,0.0,268.76,268.76,20803.5
,3410.0,13700.0,Promoció Esportiva.Contribucions a plans i fons de pensions laborals,,3410.0,1.0,0.0,0.0,0.0,673.2
,3410.0,15001.0,Pla Promoció Esportiva Productivitat funcionàris,,3410.0,1.0,18180.0,3850.0,22030.0,22169.56
,3410.0,15003.0,Promoció Esportiva.Productivitat personal laboral contractat,,3410.0,1.0,0.0,0.0,0.0,3030.0
,3410.0,16000.0,Pla Promoció Esportiva Seguridad Social,,3410.0,1.0,49013.3,5666.78,54680.08,42293.45
,3410.0,16008.0,Pla Promoció Esportiva Asistencia médico-farmacéutica,,3410.0,1.0,1200.0,0.0,1200.0,770.7
,3410.0,20500.0,Promoció Esportiva.Arrendaments. Mobiliari i estris,,3410.0,2.0,0.0,0.0,0.0,1669.8
,3410.0,22104.0,Promoció Esportiva Vestuario,,3410.0,2.0,30000.0,0.0,30000.0,0.0
,3410.0,22601.0,Promoció Esportiva.Atenciones protocolarias y representativas,,3410.0,2.0,0.0,0.0,0.0,31364.81
,3410.0,22602.0,Pla Promoció Esportiva Publicidad y propaganda,,3410.0,2.0,5000.0,0.0,5000.0,5962.09
,3410.0,22609.0,Pla Promoció Esportiva Actividades culturales y deportivas,,3410.0,2.0,20000.0,0.0,20000.0,104645.9
,3410.0,22699.0,Pla Promoció Esportiva Otros gastos diversos,,3410.0,2.0,30000.0,100000.0,130000.0,46476.22
,3410.0,22799.0,Promoció Esportiva Otros trabajos realizados por otras empresas y profesionales,,3410.0,2.0,325000.0,-20000.0,305000.0,229084.38
,3410.0,23000.0,Promoció Esportiva.De los miembros de los órganos de gobierno,,3410.0,2.0,0.0,0.0,0.0,1280.48
,3410.0,23010.0,Promoció Esportiva.Del personal directivo,,3410.0,2.0,0.0,0.0,0.0,446.66
,3410.0,23020.0,Promoció Esportiva.Del personal no directivo,,3410.0,2.0,0.0,0.0,0.0,524.0
,3410.0,23100.0,Promoció Esportiva.De los miembros de los órganos de gobierno,,3410.0,2.0,0.0,0.0,0.0,1039.63
,3410.0,23110.0,Promoció Esportiva.Del personal directivo,,3410.0,2.0,0.0,0.0,0.0,1399.3
,3410.0,23120.0,Promoció Esportiva.Del personal no directivo,,3410.0,2.0,0.0,0.0,0.0,574.45
,3410.0,23300.0,Promoció Esportiva.Altres indemnitzacions per raó de servei,,3410.0,2.0,0.0,0.0,0.0,15.0
,3410.0,46200.0,Promoció Esportiva Transferències corrents a Ajuntaments,,3410.0,4.0,200000.0,0.0,200000.0,81461.0
,3410.0,48100.0,Promoció Esportiva.Prem. beques i pensions d'estudis i investigació,,3410.0,4.0,0.0,0.0,0.0,134700.0
,3410.0,48900.0,Pla Promoció Esportiva Transferències corrents a fam. i instit. sense fi de lucre,,3410.0,4.0,1000000.0,330880.0,1330880.0,845109.28
,3410.0,48929.0,Promoció Esportiva Federació Balear d'Atletisme,,3410.0,4.0,19000.0,0.0,19000.0,24040.8
,3410.0,48930.0,Promoció Esportiva Federació Balear de Bàdminton,,3410.0,4.0,3000.0,0.0,3000.0,3000.0
,3410.0,48931.0,Promoció Esportiva Federació Balear de Bàsquet,,3410.0,4.0,48500.0,0.0,48500.0,49517.42
,3410.0,48932.0,Promoció Esportiva Federació Balear de Ciclisme,,3410.0,4.0,3500.0,0.0,3500.0,0.0
,3410.0,48933.0,Promoció Esportiva Federació Balear d'Escacs,,3410.0,4.0,1200.0,0.0,1200.0,1220.0
,3410.0,48934.0,Promoció Esportiva Federació Balear de Futbol,,3410.0,4.0,79000.0,0.0,79000.0,66920.0
,3410.0,48935.0,Promoció Esportiva Federació Balear de Gimnàstica,,3410.0,4.0,8000.0,0.0,8000.0,5667.09
,3410.0,48936.0,Promoció Esportiva Federació Balear d'Handbol,,3410.0,4.0,19000.0,0.0,19000.0,18591.0
,3410.0,48937.0,Promoció Esportiva Federació Balear de Judo,,3410.0,4.0,12200.0,0.0,12200.0,12150.0
,3410.0,48938.0,Promoció Esportiva Federació Balear de Kàrate,,3410.0,4.0,10000.0,0.0,10000.0,10000.0
,3410.0,48939.0,Promoció Esportiva Federació Balear de kickboxing,,3410.0,4.0,3000.0,0.0,3000.0,3120.0
,3410.0,48940.0,Promoció Esportiva Federació Balear de Lluita,,3410.0,4.0,2400.0,0.0,2400.0,2400.0
,3410.0,48941.0,Promoció Esportiva Federació Balear de Natació,,3410.0,4.0,6500.0,0.0,6500.0,7000.0
,3410.0,48943.0,Promoció Esportiva Federació Balear de Piragüisme,,3410.0,4.0,4000.0,0.0,4000.0,4000.0
,3410.0,48944.0,Promoció Esportiva Federació Balear de Rugbi,,3410.0,4.0,3000.0,0.0,3000.0,0.0
,3410.0,48945.0,Promoció Esportiva Federació Balear de Taekwondo,,3410.0,4.0,1500.0,0.0,1500.0,3060.27
,3410.0,48946.0,Promoció Esportiva Federació Balear de Tennis,,3410.0,4.0,4000.0,0.0,4000.0,0.0
,3410.0,48947.0,Promoció Esportiva Federació Balear de Tennis Taula,,3410.0,4.0,3200.0,0.0,3200.0,3200.0
,3410.0,48948.0,Promoció Esportiva Federació Balear de Tir amb Arc,,3410.0,4.0,7100.0,0.0,7100.0,7452.0
,3410.0,48950.0,Promoció Esportiva Federació Balear de Tir amb Bassetja,,3410.0,4.0,2500.0,0.0,2500.0,0.0
,3410.0,48952.0,Promoció Esportiva Federació Balear de Vela,,3410.0,4.0,4000.0,0.0,4000.0,4000.0
,3410.0,48953.0,Promoció Esportiva Federació Balear de Voleibol,,3410.0,4.0,2000.0,0.0,2000.0,0.0
,3410.0,48955.0,Promoció Esportiva Federació Balear d'Hípica,,3410.0,4.0,5250.0,0.0,5250.0,8115.0
,3410.0,48956.0,Promoció Esportiva Federació Balear de Motociclisme,,3410.0,4.0,8900.0,0.0,8900.0,17800.0
,3410.0,62203.0,Promoció Esportiva Otras construcciones,,3410.0,6.0,50000.0,-50000.0,0.0,0.0
,3410.0,62500.0,Promoció Esportiva.Inversió nova de mobiliari i béns,,3410.0,6.0,0.0,50000.0,50000.0,49923.09
,3410.0,78900.0,Promoció Esportiva Transferències de capital a famílies i instit. sense ànim de lucre,,3410.0,7.0,25000.0,0.0,25000.0,19950.07
,3420.0,12004.0,Instal.lacions esportives Sueldos del Grupo C2,,3420.0,1.0,26090.4,0.0,26090.4,26703.89
,3420.0,12005.0,Instal.lacions esportives Sueldos del Grupo E,,3420.0,1.0,39851.0,0.0,39851.0,40787.35
,3420.0,12006.0,Instal.lacions esportives Trienios,,3420.0,1.0,12833.92,0.0,12833.92,13497.05
,3420.0,12100.0,Instal.lacions esportives Complemento de destino,,3420.0,1.0,33499.34,0.0,33499.34,34286.54
,3420.0,12101.0,Instal.lacions esportives Complemento específico,,3420.0,1.0,61877.34,0.0,61877.34,63331.57
,3420.0,12103.0,Instal.lacions esportives Otros complementos,,3420.0,1.0,5433.84,0.0,5433.84,10155.43
,3420.0,12700.0,Instal.lacions Esportives.Contribuciones a planes y fondos de pensiones funcionaris,,3420.0,1.0,0.0,0.0,0.0,5385.6
,3420.0,13000.0,Instal.lacions esportives Retribucions persona laboral,,3420.0,1.0,205380.68,0.0,205380.68,203884.21
,3420.0,13001.0,Instal.lacions Esportives.Horas extraordinarias,,3420.0,1.0,0.0,3090.9,3090.9,15981.29
,3420.0,13002.0,Instal.lacions esportives Otras remuneraciones,,3420.0,1.0,238668.52,0.0,238668.52,240264.38
,3420.0,13100.0,Instal.lacions Esportives Retribucions personal laboral temporal,,3420.0,1.0,98736.84,3952.75,102689.59,85095.67
,3420.0,13700.0,Instal.lacions Esportives.Contribucions a plans i fons de pensions laborals,,3420.0,1.0,0.0,0.0,0.0,16669.18
,3420.0,15001.0,Instal.lacions esportives Productivitat funcionàris,,3420.0,1.0,26741.52,0.0,26741.52,26741.41
,3420.0,15002.0,Instal.lacions esportives Productivitat laborals,,3420.0,1.0,60600.0,0.0,60600.0,56732.92
,3420.0,15003.0,Instal.lacions Esportives Productivitat personal laboral contractat,,3420.0,1.0,12120.0,0.0,12120.0,10142.04
,3420.0,15100.0,Instal.lacions Esportives.Gratificacions,,3420.0,1.0,0.0,1584.76,1584.76,6031.98
,3420.0,16000.0,Instal.lacions esportives Seguridad Social,,3420.0,1.0,264904.66,23690.36,288595.02,233524.33
,3420.0,16008.0,Instal.lacions esportives Asistencia médico-farmacéutica,,3420.0,1.0,4500.0,0.0,4500.0,3525.32
,3420.0,20300.0,"Instal.lacions Esportives.Arrendamientos maquinaria, instalaciones y utillaje",,3420.0,2.0,0.0,0.0,0.0,2643.83
,3420.0,20500.0,Instal.lacions Esportives.Arrendaments. Mobiliari i estris,,3420.0,2.0,0.0,0.0,0.0,5716.62
,3420.0,21200.0,Instal.lacions esportives Repar. Manteniment i conserv. edificis i altres,,3420.0,2.0,112455.0,0.0,112455.0,73050.03
,3420.0,21300.0,Instal.lacions Esportives.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3420.0,2.0,54000.0,0.0,54000.0,73727.69
,3420.0,21400.0,Instal.lacions Esportives Reparac. Manten. i Conserv. Mat. Transport,,3420.0,2.0,0.0,0.0,0.0,471.35
,3420.0,21500.0,Instal.lacions Esportives.Repar. Manteniment i conserv. Mobilliari i béns,,3420.0,2.0,0.0,0.0,0.0,36.3
,3420.0,21600.0,Instal.lacions Esportives Manteniment equisp informàtics,,3420.0,2.0,0.0,0.0,0.0,7232.61
,3420.0,21900.0,Instal.lacions Esportives.Repar.Mant.Cons.Altr.Inmov.Material,,3420.0,2.0,0.0,0.0,0.0,318.0
,3420.0,22000.0,Instal.lacions Esportives Ordinario no inventariable,,3420.0,2.0,3124.0,0.0,3124.0,3560.7
,3420.0,22103.0,Instal.lacions Esportives.Combustibles y carburantes,,3420.0,2.0,0.0,0.0,0.0,44742.73
,3420.0,22104.0,Instal.lacions Esportives Vestuario,,3420.0,2.0,8622.0,0.0,8622.0,9392.94
,3420.0,22106.0,Instal.lacions Esportives Productos farmacéuticos y material sanitario,,3420.0,2.0,16980.62,0.0,16980.62,1852.57
,3420.0,22109.0,Instal.lacions Esportives.Material especial,,3420.0,2.0,0.0,0.0,0.0,0.0
,3420.0,22110.0,Instal.lacions Esportives.Productos de limpieza y aseo,,3420.0,2.0,0.0,0.0,0.0,2592.52
,3420.0,22112.0,"Instal.lacions Esportives.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3420.0,2.0,0.0,0.0,0.0,18904.19
,3420.0,22199.0,Instal.lacions Esportives.Otros suministros,,3420.0,2.0,37000.0,0.0,37000.0,14752.04
,3420.0,22400.0,Instal.lacions Esportives.De edificios y locales,,3420.0,2.0,0.0,0.0,0.0,5142.4
,3420.0,22601.0,Instal.lacions Esportives.Atenciones protocolarias y representativas,,3420.0,2.0,0.0,0.0,0.0,419.99
,3420.0,22609.0,Instal.lacions Esportives.Actividades culturales y deportivas,,3420.0,2.0,0.0,0.0,0.0,18858.33
,3420.0,22699.0,Instal.lacions esportives Otros gastos diversos,,3420.0,2.0,150000.0,-5290.13,144709.87,33160.63
,3420.0,22700.0,Instal.lacions Esportives.Limpieza y Aseo,,3420.0,2.0,160000.0,0.0,160000.0,187.6
,3420.0,22701.0,Instal.lacions Esportives Seguridad,,3420.0,2.0,15000.0,0.0,15000.0,5314.39
,3420.0,22706.0,Instal.lacions Esportives Estudios y trabajos técnicos,,3420.0,2.0,20000.0,0.0,20000.0,0.0
,3420.0,22799.0,Instal.lacions Esportives Otros trabajos realizados por otras empresas y profesionales,,3420.0,2.0,137000.0,0.0,137000.0,104380.73
,3420.0,23120.0,Instal.lacions Esportives.Del personal no directivo,,3420.0,2.0,0.0,0.0,0.0,108.11
,3420.0,61900.0,Instal.lacions Esportives.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,3420.0,6.0,0.0,0.0,0.0,0.0
,3420.0,62203.0,Instal.lacions Esportives Otras construcciones,,3420.0,6.0,2100000.0,-708861.1,1391138.9,54365.35
,3420.0,62300.0,Instal.lacions Esportives Maquinaria,,3420.0,6.0,20900.0,0.0,20900.0,63027.65
,3420.0,62303.0,Instal.lacions Esportives Útils i eines,,3420.0,6.0,8126.52,0.0,8126.52,620.13
,3420.0,62500.0,Instal.lacions Esportives.Inversió nova de mobiliari i béns,,3420.0,6.0,0.0,0.0,0.0,71393.84
,3420.0,62600.0,Instal.lacions Esportives Inversió nova. Informática,,3420.0,6.0,8000.0,0.0,8000.0,0.0
,3420.0,62900.0,Instal.lacions Esportives.Inversió associada al funcionament dels serveis,,3420.0,6.0,0.0,0.0,0.0,17320.15
,3420.0,63200.0,Instal.lacions esportives Industrials,,3420.0,6.0,0.0,373923.1,373923.1,207212.35
,3420.0,63203.0,Instal.lacions Esportives.Otras construcciones,,3420.0,6.0,0.0,0.0,0.0,1742.4
,3420.0,63301.0,Instal.lacions Esportives.Instalaciones,,3420.0,6.0,0.0,0.0,0.0,21937.39
,3420.0,63901.0,Instal.lacions Esportives.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,3420.0,6.0,0.0,0.0,0.0,4829.15
,4100.0,12000.0,"Administració Gral. d´agricultura, ramedaria i Pesca Sueldos del Grupo A1",,4100.0,1.0,76173.7,0.0,76173.7,60291.93
,4100.0,12001.0,"Administració Gral. d'agricultura, ramedaria i Pesca Sueldos del Grupo A2",,4100.0,1.0,120569.22,24763.02,145332.24,108148.02
,4100.0,12003.0,"Administració Gral. d'agricultura, ramedaria i Pesca Sueldos del Grupo C1",,4100.0,1.0,30780.96,10249.78,41030.74,12201.44
,4100.0,12004.0,"Administració Gral. d'agricultura, ramedaria i Pesca Sueldos del Grupo C2",,4100.0,1.0,26090.4,0.0,26090.4,23801.8
,4100.0,12006.0,"Administració Gral. d'agricultura, ramedaria i Pesca Trienios",,4100.0,1.0,42400.82,0.0,42400.82,40559.01
,4100.0,12100.0,"Administració Gral. d'agricultura, ramedaria i Pesca Complemento de destino",,4100.0,1.0,149069.06,8598.76,157667.82,110686.89
,4100.0,12101.0,"Administració Gral. d'agricultura, ramedaria i Pesca Complemento específico",,4100.0,1.0,254168.32,-2017.26,252151.06,168506.57
,4100.0,12103.0,"Administració Gral. d'agricultura, ramedaria i Pesca Otros complementos",,4100.0,1.0,21360.36,0.0,21360.36,16991.67
,4100.0,12700.0,"Agricultura, Ramaderia i Pesca.Contribuciones a planes y fondos de pensiones funcionaris",,4100.0,1.0,0.0,0.0,0.0,10657.13
,4100.0,13100.0,"Agricultura, Ramaderia i Pesca Retribucions personal laboral temporal",,4100.0,1.0,54579.58,0.0,54579.58,55889.64
,4100.0,13700.0,"Agricultura, Ramaderia i Pesca.Contribucions a plans i fons de pensions laborals",,4100.0,1.0,0.0,0.0,0.0,1346.4
,4100.0,15001.0,"Administració Gral. d'agricultura, ramedaria i Pesca Productivitat funcionàris",,4100.0,1.0,86641.8,5016.34,91658.14,93996.53
,4100.0,15003.0,"Agricultura, Ramaderia i Pesca Productivitat personal laboral contractat",,4100.0,1.0,6060.0,0.0,6060.0,5992.66
,4100.0,15100.0,"Agricultura, Ramaderia i Pesca.Gratificacions",,4100.0,1.0,0.0,0.0,0.0,73.68
,4100.0,16000.0,"Administració Gral. d'agricultura, ramedaria i Pesca Seguridad Social",,4100.0,1.0,239696.52,36664.63,276361.15,173275.2
,4100.0,16008.0,"Administració Gral. d'agricultura, ramedaria i Pesca Asistencia médico-farmacéutica",,4100.0,1.0,3300.0,0.0,3300.0,1398.9
,4100.0,20200.0,"Agricultura, Ramaderia i Pesca.Lloguers",,4100.0,2.0,0.0,0.0,0.0,642.51
,4100.0,20500.0,"Agricultura, Ramaderia i Pesca.Arrendaments. Mobiliari i estris",,4100.0,2.0,0.0,0.0,0.0,50.6
,4100.0,21200.0,"Agricultura, Ramaderia i Pesca.Repar. Manteniment i conserv. edificis i altres",,4100.0,2.0,0.0,0.0,0.0,580.8
,4100.0,21300.0,"Administració Gral. d´agricultura, ramedaria i Pesca Repar. Manteniment i conserv. Maquin. Instal. i utillatge",,4100.0,2.0,10000.0,0.0,10000.0,1095.92
,4100.0,21400.0,"Agricultura, Ramaderia i Pesca.Reparac. Manten. i Conserv. Mat. Transport",,4100.0,2.0,0.0,0.0,0.0,9567.72
,4100.0,22000.0,"Agricultura, Ramaderia i Pesca.Ordinario no inventariable",,4100.0,2.0,0.0,0.0,0.0,46.41
,4100.0,22103.0,"Agricultura, Ramaderia i Pesca.Combustibles y carburantes",,4100.0,2.0,0.0,0.0,0.0,2468.84
,4100.0,22104.0,"Agricultura, Ramaderia i Pesca Vestuario",,4100.0,2.0,1000.0,0.0,1000.0,381.27
,4100.0,22105.0,"Agricultura, Ramaderia i Pesca Productos alimenticios",,4100.0,2.0,1500.0,0.0,1500.0,0.0
,4100.0,22106.0,"Agricultura, Ramaderia i Pesca.Productos farmacéuticos y material sanitario",,4100.0,2.0,0.0,0.0,0.0,142.03
,4100.0,22110.0,"Agricultura, Ramaderia i Pesca.Productos de limpieza y aseo",,4100.0,2.0,0.0,0.0,0.0,93.53
,4100.0,22199.0,"Agricultura, Ramaderia i Pesca.Otros suministros",,4100.0,2.0,0.0,0.0,0.0,650.57
,4100.0,22300.0,"Agricultura, Ramaderia i Pesca.Transports",,4100.0,2.0,0.0,0.0,0.0,216.71
,4100.0,22500.0,"Agricultura, Ramaderia i Pesca.Tributos estatales",,4100.0,2.0,0.0,0.0,0.0,152.69
,4100.0,22601.0,"Agricultura, Ramaderia i Pesca.Atenciones protocolarias y representativas",,4100.0,2.0,0.0,0.0,0.0,423.05
,4100.0,22602.0,"Administració Gral. d´agricultura, ramedaria i Pesca Publicidad y propaganda",,4100.0,2.0,3000.0,0.0,3000.0,1815.0
,4100.0,22606.0,"Agricultura, Ramaderia i Pesca Reuniones, conferencias y cursos",,4100.0,2.0,6000.0,0.0,6000.0,2655.0
,4100.0,22699.0,"Administració Gral. d´agricultura, ramedaria i Pesca Otros gastos diversos",,4100.0,2.0,140000.0,0.0,140000.0,20394.88
,4100.0,22706.0,"Administració Gral. d´agricultura, ramedaria i Pesca Estudios y trabajos técnicos",,4100.0,2.0,130000.0,0.0,130000.0,15337.5
,4100.0,22799.0,"Administració Gral. d´agricultura, ramedaria i Pesca Otros trabajos realizados por otras empresas y profesionales",,4100.0,2.0,90000.0,42400.0,132400.0,306604.98
,4100.0,23000.0,"Agricultura, Ramaderia i Pesca.De los miembros de los órganos de gobierno",,4100.0,2.0,0.0,0.0,0.0,34.4
,4100.0,23020.0,"Agricultura, Ramaderia i Pesca.Del personal no directivo",,4100.0,2.0,0.0,0.0,0.0,1259.0
,4100.0,23100.0,"Agricultura, Ramaderia i Pesca.De los miembros de los órganos de gobierno",,4100.0,2.0,0.0,0.0,0.0,93.9
,4100.0,23110.0,"Agricultura, Ramaderia i Pesca.Del personal directivo",,4100.0,2.0,0.0,0.0,0.0,123.98
,4100.0,23120.0,"Agricultura, Ramaderia i Pesca.Del personal no directivo",,4100.0,2.0,0.0,0.0,0.0,1593.55
,4100.0,23300.0,"Agricultura, Ramaderia i Pesca.Altres indemnitzacions per raó de servei",,4100.0,2.0,0.0,0.0,0.0,405.0
,4100.0,45101.0,"Agricultura, Ramaderia i Pesca Transf.Orgn.Aut.Administr.Centre Integrat FP Can Marines",,4100.0,4.0,20000.0,0.0,20000.0,0.0
,4100.0,46302.0,"Agricultura, Ramaderia i Pesca Transferencies corrents a la Mancomunitat Intermunicipal Serveis Publics Insulars",,4100.0,4.0,10000.0,0.0,10000.0,10000.0
,4100.0,47000.0,"Agricultura, Ramaderia i Pesca Transferències a empreses privades",,4100.0,4.0,538000.0,0.0,538000.0,102227.63
,4100.0,47900.0,"Agricultura, Ramaderia i Pesca.Otras subvenciones a empresas privadas",,4100.0,4.0,0.0,0.0,0.0,378162.93
,4100.0,48100.0,"Administració Gral. d´agricultura, ramedaria i Pesca Prem. beques i pensions d´estudis i investigació",,4100.0,4.0,12000.0,0.0,12000.0,0.0
,4100.0,48900.0,"Administració Gral. d'agricultura, ramedaria i Pesca Transferències corrents a fam. i instit. sense fi de lucre",,4100.0,4.0,570000.0,0.0,570000.0,34712.47
,4100.0,48905.0,"Administració Gral. d'agricultura, ramedaria i Pesca Aportació Grup LEADER",,4100.0,4.0,90000.0,0.0,90000.0,90000.0
,4100.0,48924.0,"Agricultura, Ramaderia i Pesca Agrupació de defensa sanitària de ramat oví d'Eivissa",,4100.0,4.0,47000.0,0.0,47000.0,41338.41
,4100.0,48926.0,"Agricultura, Ramaderia i Pesca Federació Pitiüsa de Races Autòctones",,4100.0,4.0,30000.0,0.0,30000.0,30000.0
,4100.0,48927.0,"Agricultura, Ramaderia i Pesca Cofraria de Pescadors d'Eivissa",,4100.0,4.0,17000.0,0.0,17000.0,17000.0
,4100.0,48928.0,"Agricultura, Ramaderia i Pesca Cofraria de Pescadors de Sant Antoni",,4100.0,4.0,17000.0,0.0,17000.0,12908.09
,4100.0,62300.0,"Administració Gral. d'agricultura, ramedaria i Pesca Maquinaria",,4100.0,6.0,30000.0,0.0,30000.0,2129.6
,4100.0,62302.0,"Agricultura, Ramaderia i Pesca Elementos de transporte",,4100.0,6.0,242400.0,-242400.0,0.0,0.0
,4100.0,62403.0,"Agricultura, Ramaderia i Pesca.Naval",,4100.0,6.0,0.0,0.0,0.0,715.72
,4100.0,62500.0,"Agricultura, Ramaderia i Pesca.Inversió nova de mobiliari i béns",,4100.0,6.0,0.0,0.0,0.0,121.34
,4100.0,76200.0,"Administració Gral. d'agricultura, ramedaria i Pesca Transf.Cap.Ajuntaments",,4100.0,7.0,200000.0,0.0,200000.0,222296.03
,4100.0,76303.0,"Agricultura, Ramaderia i Pesca Transferencies de capital a la Mancomunitat Intermunicipal Serveis Publics Insulars",,4100.0,7.0,18000.0,0.0,18000.0,0.0
,4100.0,77000.0,"Administració Gral. d'agricultura, ramedaria i Pesca A empreses privades",,4100.0,7.0,48815.32,0.0,48815.32,62547.24
,4100.0,78900.0,"Agricultura, Ramaderia i Pesca Transferències de capital a famílies i instit. sense ànim de lucre",,4100.0,7.0,50000.0,0.0,50000.0,0.0
,4120.0,13000.0,Finca Experimentació Agraria Retribucions persona laboral,,4120.0,1.0,29328.48,0.0,29328.48,30205.57
,4120.0,13002.0,Finca Experimentació Agraria Otras remuneraciones,,4120.0,1.0,35077.32,0.0,35077.32,35954.17
,4120.0,13700.0,Finca d´Experimentació Agraria.Contribucions a plans i fons de pensions laborals,,4120.0,1.0,0.0,0.0,0.0,2019.6
,4120.0,15002.0,Finca Experimentació Agraria Productivitat laborals,,4120.0,1.0,15476.16,0.0,15476.16,15408.83
,4120.0,16000.0,Finca Experimentació Agraria Seguridad Social,,4120.0,1.0,27030.46,1934.58,28965.04,23073.87
,4120.0,16008.0,Finca Experimentació Agraria Asistencia médico-farmacéutica,,4120.0,1.0,900.0,0.0,900.0,559.0
,4120.0,20500.0,Finca d´Experimentació Agraria.Arrendaments. Mobiliari i estris,,4120.0,2.0,0.0,0.0,0.0,410.26
,4120.0,21300.0,Finca Experimentació Agraria Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,4120.0,2.0,22000.0,0.0,22000.0,3046.58
,4120.0,21400.0,Finca d´Experimentació Agraria.Reparac. Manten. i Conserv. Mat. Transport,,4120.0,2.0,0.0,0.0,0.0,355.44
